population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,411,Esophageal cancer,99,Smoking,2,Percent,1990,0.2849373724578747,0.3730954654764999,0.19968753418415972
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,411,Esophageal cancer,99,Smoking,3,Rate,1990,0.32930128441856343,0.5065958235219955,0.20868535852869857
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,1,Number,1991,65.19099475143277,102.31164452079182,38.148351499583526
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,2,Percent,1991,0.08624777055980433,0.11859729015118492,0.058261473947182715
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,414,Stomach cancer,99,Smoking,3,Rate,1991,0.35757784088072603,0.5611875855583114,0.20924677118967083
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,1,Number,1991,97.20467757456134,203.95200953577938,26.566268414073477
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,2,Percent,1991,0.11433338016676492,0.2075596717198558,0.03277914121745981
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,417,Liver cancer,99,Smoking,3,Rate,1991,0.5331754617819338,1.1186931491252698,0.1457181154541816
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,1,Number,1991,40.51465578767519,61.93540610758113,26.020647755254924
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,2,Percent,1991,0.14458013047560214,0.19571178546320564,0.1022693657912851
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,456,Pancreatic cancer,99,Smoking,3,Rate,1991,0.22222614021799866,0.3397206757538096,0.142725342328627
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,1,Number,1991,5.5101299730175555,10.849974087831717,2.324162232648308
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,2,Percent,1991,0.0068750616892118465,0.014315068324405638,0.00303699224717136
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,429,Breast cancer,99,Smoking,3,Rate,1991,0.03022350535125849,0.0595129790967551,0.0127482164703223
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,1,Number,1990,46.86350808780321,72.45299648587049,29.306900402863853
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,2,Percent,1990,0.7338289502036862,0.8082105589305834,0.6433751603902398
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,423,Larynx cancer,99,Smoking,3,Rate,1990,0.264717504271502,0.4092646323189634,0.1655456419959889
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,447,Nasopharynx cancer,99,Smoking,1,Number,1992,58.73340296733114,90.83169144724806,32.768265520414836
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,447,Nasopharynx cancer,99,Smoking,2,Percent,1992,0.1591663182431946,0.223616547616031,0.10632717510236421
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,447,Nasopharynx cancer,99,Smoking,3,Rate,1992,0.31238858897572297,0.4831115258427435,0.17428638069546154
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,487,Leukemia,99,Smoking,1,Number,1992,34.807253465865166,65.4802393864853,12.003755318298401
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,487,Leukemia,99,Smoking,2,Percent,1992,0.05302880500889558,0.09337369229326192,0.01869885157186912
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,487,Leukemia,99,Smoking,3,Rate,1992,0.1851312583125821,0.3482733598649885,0.06384503530944413
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,1,Number,1990,84.48615255112627,142.85263782017384,48.265420696940716
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,2,Percent,1990,0.3519109775811477,0.44946648766468733,0.2626181063308983
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,501,Aortic aneurysm,99,Smoking,3,Rate,1990,0.477236219852186,0.8069304946506806,0.27263647624437104
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1990,993.1593751198939,1354.543420803269,674.4217730213021
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,2,Percent,1990,0.5654146468510726,0.6728831874487696,0.47718941040375124
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,3,Rate,1990,5.610051015237752,7.651398036839395,3.809600601091695
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,1,Number,1990,17.156545751434027,28.196364498272736,9.66096399566458
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,2,Percent,1990,0.3790358377053143,0.5027347000442569,0.2691879780294082
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,450,Other pharynx cancer,99,Smoking,3,Rate,1990,0.09691203579403983,0.1592725671652174,0.054571806126796726
1,All Population,1,Deaths,13,Malaysia,3,Both,22,All ages,447,Nasopharynx cancer,99,Smoking,1,Number,1991,57.043711537557996,91.38543489719842,30.993632673304877
